"","Lokalitet","Trenr","Art","Hoyde(m)","DBH(cm)","OBH(cm)","dbh.mm","height.dm","tree.sp","Notat","living.branches","dead.branches","stem.wood","stump","bark","usoil","rot1","rot2","foliage","biomass.aboveground.kg","biomass.belowground.kg","total.biomass.kg"
"100",6,18,"gran",7.8,11.1408460164319,35,111.408460164319,78,1,NA,15.6221364200789,0.461248995107518,13.763639729792,2.36116507156971,2.06517089542032,10.9753645237644,3.0100040602805,4.04315308067763,6.37769639614044,34.2733611119683,8.61419945219474,42.8875605641631
"101",6,19,"gran",21.5,27.692960097988,87,276.92960097988,215,1,NA,88.4736335668946,5.72998824600744,225.820630976569,25.6887073594274,20.242199649505,109.95543966001,15.6662336508121,53.9718922338389,32.2581307603962,365.955159798404,84.2667323005828,450.221892098987
"102",6,20,"gran",15.8,21.0084524881288,66,210.084524881288,158,1,NA,55.4871808257171,2.47483350435404,93.4311987472455,12.5832511817868,10.0880674132101,56.4447122750908,9.82060812836257,27.0561975570215,20.5953847709237,174.064531672314,43.861461093304,217.925992765618
"103",6,21,"gran",14.5,14.3239448782696,45,143.239448782696,145,1,NA,21.0858937639128,1.50176918682031,42.4478771244395,4.54524735315425,4.40851308753349,21.1041803591028,4.85628078008462,8.96945229322745,8.70570659331748,73.9893005158603,16.5589330059485,90.5482335218089
"104",6,22,"gran",22,28.966199642723,91,289.66199642723,220,1,NA,96.6910662176431,6.25042017975967,251.037997082364,28.7448120768276,22.3078150032717,121.930772116648,16.8303650294643,59.8404005724007,34.9693029246525,405.032110559866,93.1859600398203,498.218070599687
"105",6,23,"gran",25.9,41.3802852038901,130,413.802852038901,259,1,NA,184.680480183256,11.9749771971876,548.358383269555,66.5175378082559,45.7820555487393,260.180347014824,28.299444371138,123.854163764269,62.8807817455668,857.313434006994,193.662809206568,1050.97624321356
"106",6,24,"gran",7.1,11.1408460164319,35,111.408460164319,71,1,NA,16.5049339193669,0.40512112384867,12.5670456250535,2.36116507156971,2.00039235159452,10.9753645237644,3.0100040602805,4.04315308067763,6.67672283018723,33.8386580914333,8.61419945219474,42.452857543628
"107",6,25,"gran",15.7,17.5070437401073,55,175.070437401073,157,1,NA,34.4391430830749,2.07226735874909,67.2124576649852,7.75379016564287,6.92826322544564,35.5285677910143,7.0667695357668,16.3096085114364,13.5477395747594,118.405921497898,27.7747776253714,146.180699123269
"108",6,26,"gran",21.9,27.692960097988,87,276.92960097988,219,1,NA,87.2405870532421,5.95424836595379,232.037711538834,25.6887073594274,20.4478972120862,109.95543966001,15.6662336508121,53.9718922338389,31.9696618283219,371.369151529543,84.2667323005828,455.635883830126
"109",6,27,"furu",18.8,29.2845095289068,92,292.845095289068,188,10,NA,51.2597532330275,5.99451334414823,216.165504637821,28.2247657153394,15.28963601174,97.7340811558291,16.1463548872201,45.8150610264697,11.9435548272056,316.934172942076,69.5093154404897,386.443488382566
"110",6,28,"gran",12.4,13.3690152197183,42,133.690152197183,124,1,NA,19.3490285914383,1.08625768805274,31.1569539018295,3.78868736900321,3.57403308506366,17.6266491125094,4.26045960748926,7.24064018085594,7.94374698981081,58.9549606353874,13.8379617435062,72.7929223788935
"111",6,29,"gran",10.5,11.4591559026157,36,114.591559026157,105,1,NA,14.0941006093516,0.729607692631168,19.6326109490753,2.53765537048869,2.43629778124959,11.8041398223536,3.17597879873845,4.43015851069417,5.91077477192166,39.4302724027964,9.26648445186495,48.6967568546613
"112",6,30,"gran",14.3,18.4619733986586,58,184.619733986586,143,1,NA,42.2849042618136,1.84688613019651,65.8259690959359,8.93266311817978,7.41132078237571,40.7132863063631,7.78855250383633,18.9742484978801,16.0615581401212,126.301743388501,31.7806231881833,158.082366576685
"113",6,31,"gran",10.1,14.0056349920859,44,140.056349920859,101,1,NA,25.0197112613181,0.821372372557771,27.0379075548427,4.28294432125687,3.62997190552845,19.9021063233369,4.65391612749578,8.36886040588153,9.83176151040118,60.7919074155039,15.61916200208,76.4110694175839
"114",6,32,"gran",22.8,22.9183118052314,72,229.183118052314,228,1,NA,53.0793549637414,5.48164827403296,180.033425012623,15.8103751206092,14.4798321210742,70.0040934832928,11.4291182128481,33.9769997694768,20.9226660127161,268.88463549208,54.1937183626836,323.078353854764
"115",6,33,"gran",17.1,18.1436635124749,57,181.436635124749,171,1,NA,35.7069774861115,2.50124884908255,79.9372939614242,8.52831313876377,7.76352484695059,38.9412305979582,7.54528202727153,18.0630474229073,14.1342823443837,134.437358282333,30.4129174591944,164.850275741527
"116",6,34,"gran",11.4,15.2788745368209,48,152.788745368209,114,1,NA,29.4212517385361,1.07093056652839,36.0785947938401,5.39445999934719,4.55765203741945,24.9707299733091,5.48493022578566,10.9175660224621,11.4418080809166,76.5228891356713,19.576269973962,96.0991591096332
